5.244140625000000000e+01 2.658436213991769364e+03
2.431640625000000000e+01 3.825102880658436334e+03
4.681640625000000000e+01 4.991769547325102394e+03
3.556640625000000000e+01 3.047325102880658505e+03
5.806640625000000000e+01 4.213991769547325021e+03
1.728515625000000000e+01 5.380658436213991081e+03
3.978515625000000000e+01 3.436213991769547192e+03
2.853515625000000000e+01 4.602880658436213707e+03
5.103515625000000000e+01 5.769547325102879768e+03
2.291015625000000000e+01 2.788065843621398926e+03
4.541015625000000000e+01 3.954732510288065896e+03
3.416015625000000000e+01 5.121399176954731956e+03
5.666015625000000000e+01 3.176954732510288068e+03
2.009765625000000000e+01 4.343621399176954583e+03
4.259765625000000000e+01 5.510288065843620643e+03
3.134765625000000000e+01 3.565843621399177209e+03
5.384765625000000000e+01 4.732510288065843270e+03
2.572265625000000000e+01 5.899176954732509330e+03
4.822265625000000000e+01 2.572016460905349959e+03
3.697265625000000000e+01 3.738683127572016474e+03
5.947265625000000000e+01 4.905349794238682080e+03
1.552734375000000000e+01 2.960905349794238646e+03
3.802734375000000000e+01 4.127572016460905616e+03
2.677734375000000000e+01 5.294238683127571676e+03
4.927734375000000000e+01 3.349794238683127332e+03
2.115234375000000000e+01 4.516460905349794302e+03
4.365234375000000000e+01 5.683127572016461272e+03
3.240234375000000000e+01 2.701646090534979521e+03
5.490234375000000000e+01 3.868312757201646036e+03
1.833984375000000000e+01 5.034979423868313461e+03
4.083984375000000000e+01 3.090534979423868208e+03
2.958984375000000000e+01 4.257201646090534268e+03
5.208984375000000000e+01 5.423868312757201238e+03
2.396484375000000000e+01 3.479423868312757349e+03
4.646484375000000000e+01 4.646090534979423865e+03
3.521484375000000000e+01 5.812757201646090834e+03
5.771484375000000000e+01 2.831275720164609083e+03
1.693359375000000000e+01 3.997942386831275599e+03
3.943359375000000000e+01 5.164609053497942114e+03
2.818359375000000000e+01 3.220164609053497770e+03
5.068359375000000000e+01 4.386831275720163831e+03
2.255859375000000000e+01 5.553497942386830800e+03
4.505859375000000000e+01 3.609053497942386912e+03
3.380859375000000000e+01 4.775720164609053427e+03
5.630859375000000000e+01 5.942386831275719487e+03
1.974609375000000000e+01 2.615226337448559661e+03
4.224609375000000000e+01 3.781893004115226177e+03
3.099609375000000000e+01 4.948559670781893146e+03
5.349609375000000000e+01 3.004115226337448348e+03
2.537109375000000000e+01 4.170781893004114863e+03
4.787109375000000000e+01 5.337448559670781833e+03
3.662109375000000000e+01 3.393004115226337490e+03
5.912109375000000000e+01 4.559670781893004460e+03
1.623046875000000000e+01 5.726337448559670520e+03
3.873046875000000000e+01 2.744855967078189224e+03
2.748046875000000000e+01 3.911522633744855739e+03
4.998046875000000000e+01 5.078189300411522709e+03
2.185546875000000000e+01 3.133744855967078365e+03
4.435546875000000000e+01 4.300411522633745335e+03
3.310546875000000000e+01 5.467078189300411395e+03
5.560546875000000000e+01 3.522633744855967052e+03
1.904296875000000000e+01 4.689300411522634022e+03
4.154296875000000000e+01 5.855967078189300082e+03
3.029296875000000000e+01 2.874485596707818786e+03
5.279296875000000000e+01 4.041152263374485301e+03
2.466796875000000000e+01 5.207818930041152271e+03
4.716796875000000000e+01 3.263374485596707927e+03
3.591796875000000000e+01 4.430041152263373988e+03
5.841796875000000000e+01 5.596707818930040958e+03
1.763671875000000000e+01 3.652263374485596614e+03
4.013671875000000000e+01 4.818930041152263584e+03
2.888671875000000000e+01 5.985596707818929644e+03
5.138671875000000000e+01 2.504801097393689815e+03
2.326171875000000000e+01 3.671467764060356785e+03
4.576171875000000000e+01 4.838134430727022846e+03
3.451171875000000000e+01 2.893689986282578957e+03
5.701171875000000000e+01 4.060356652949245472e+03
2.044921875000000000e+01 5.227023319615911532e+03
4.294921875000000000e+01 3.282578875171467644e+03
3.169921875000000000e+01 4.449245541838134159e+03
5.419921875000000000e+01 5.615912208504800219e+03
2.607421875000000000e+01 2.634430727023319378e+03
4.857421875000000000e+01 3.801097393689986347e+03
3.732421875000000000e+01 4.967764060356652408e+03
5.982421875000000000e+01 3.023319615912208519e+03
1.508789062500000000e+01 4.189986282578875034e+03
3.758789062500000000e+01 5.356652949245541095e+03
2.633789062500000000e+01 3.412208504801097661e+03
4.883789062500000000e+01 4.578875171467763721e+03
2.071289062500000000e+01 5.745541838134429781e+03
4.321289062500000000e+01 2.764060356652949395e+03
3.196289062500000000e+01 3.930727023319615910e+03
5.446289062500000000e+01 5.097393689986281970e+03
1.790039062500000000e+01 3.152949245541838081e+03
4.040039062500000000e+01 4.319615912208504596e+03
2.915039062500000000e+01 5.486282578875170657e+03
5.165039062500000000e+01 3.541838134430727223e+03
2.352539062500000000e+01 4.708504801097393283e+03
4.602539062500000000e+01 5.875171467764059344e+03
3.477539062500000000e+01 2.548010973936899973e+03
5.727539062500000000e+01 3.714677640603566488e+03
1.649414062500000000e+01 4.881344307270232093e+03
3.899414062500000000e+01 2.936899862825788659e+03
2.774414062500000000e+01 4.103566529492455629e+03
5.024414062500000000e+01 5.270233196159121690e+03
2.211914062500000000e+01 3.325788751714677801e+03
4.461914062500000000e+01 4.492455418381344316e+03
3.336914062500000000e+01 5.659122085048011286e+03
5.586914062500000000e+01 2.677640603566529535e+03
1.930664062500000000e+01 3.844307270233196050e+03
4.180664062500000000e+01 5.010973936899863475e+03
3.055664062500000000e+01 3.066529492455418222e+03
5.305664062500000000e+01 4.233196159122085191e+03
2.493164062500000000e+01 5.399862825788751252e+03
4.743164062500000000e+01 3.455418381344307363e+03
3.618164062500000000e+01 4.622085048010973878e+03
5.868164062500000000e+01 5.788751714677640848e+03
1.579101562500000000e+01 2.807270233196159097e+03
3.829101562500000000e+01 3.973936899862826067e+03
2.704101562500000000e+01 5.140603566529492127e+03
4.954101562500000000e+01 3.196159122085047784e+03
2.141601562500000000e+01 4.362825788751713844e+03
4.391601562500000000e+01 5.529492455418380814e+03
3.266601562500000000e+01 3.585048010973936925e+03
5.516601562500000000e+01 4.751714677640603441e+03
1.860351562500000000e+01 5.918381344307269501e+03
4.110351562500000000e+01 2.591220850480109675e+03
2.985351562500000000e+01 3.757887517146776190e+03
5.235351562500000000e+01 4.924554183813443160e+03
2.422851562500000000e+01 2.980109739368998817e+03
